time_tag,density,speed,temperature,Kp,a_running,station_count,bx_gsm,by_gsm,bz_gsm,lon_gsm,lat_gsm,bt,solar_storm_risk,space_weather_score
2026-06-08 11:18:00,0.8200000000000001,475.7,86634,3.0,15,8,-2.91,-1.44,-2.78,206.33,-40.5,4.27,0,39.027
2026-06-08 11:19:00,0.8,475.1,102709,3.0,15,8,-2.74,-1.45,-2.87,207.84,-42.75,4.23,0,38.980999999999995
2026-06-08 11:20:00,0.71,479.2,102689,3.0,15,8,-2.8,-1.4,-2.93,206.5,-43.16,4.29,0,39.082
2026-06-08 11:21:00,0.76,476.3,96570,3.0,15,8,-2.96,-1.38,-2.8,204.91,-40.56,4.3,0,39.062999999999995
2026-06-08 11:22:00,0.64,475.1,101221,3.0,15,8,-3.36,-1.58,-2.23,205.18,-30.98,4.33,0,39.080999999999996
2026-06-08 11:23:00,0.8,475.4,111757,3.0,15,8,-3.49,-1.59,-2.09,204.43,-28.61,4.37,0,39.123999999999995
2026-06-08 11:24:00,0.76,475.4,132182,3.0,15,8,-3.79,-1.45,-1.37,200.92,-18.69,4.29,0,39.044
2026-06-08 11:25:00,1.0,469.8,108140,3.0,15,8,-3.73,-1.34,-1.54,199.68,-21.28,4.26,0,38.958
2026-06-08 11:26:00,0.8,471.5,126710,3.0,15,8,-3.92,-1.27,-1.11,197.97,-15.12,4.27,0,38.985
2026-06-08 11:29:00,0.76,495.5,68331,3.0,15,8,-0.85,-1.69,-3.3,243.4,-60.27,3.81,0,38.765
2026-06-08 11:30:00,0.6900000000000001,494.6,72778,3.0,15,8,-1.03,-1.86,-3.25,241.12,-56.83,3.88,0,38.826
2026-06-08 11:31:00,0.66,494.6,73718,3.0,15,8,-1.29,-1.82,-3.24,234.62,-55.45,3.93,0,38.876
2026-06-08 11:32:00,0.72,492.2,75731,3.0,15,8,-1.58,-1.9,-3.14,230.21,-51.74,4.0,0,38.922
2026-06-08 11:33:00,0.74,491.9,74255,3.0,15,8,-1.39,-1.83,-3.24,232.75,-54.68,3.97,0,38.888999999999996
2026-06-08 11:34:00,0.7000000000000001,493.6,73537,3.0,15,8,-1.5,-2.31,-2.93,236.97,-46.71,4.02,0,38.956
2026-06-08 11:35:00,0.77,484.2,86286,3.0,15,8,-2.15,-1.84,-2.54,220.53,-42.0,3.8,0,38.641999999999996
2026-06-08 11:36:00,0.93,471.7,93389,3.0,15,8,-2.85,-1.57,-2.35,208.91,-35.79,4.01,0,38.727
2026-06-08 11:37:00,0.8,477.1,110785,3.0,15,8,-2.88,-1.77,-2.31,211.52,-34.36,4.09,0,38.861000000000004
2026-06-08 11:38:00,1.06,472.2,92154,3.0,15,8,-2.68,-1.28,-2.75,205.58,-42.82,4.05,0,38.772
2026-06-08 11:39:00,0.74,473.8,116615,3.0,15,8,-3.14,-1.03,-2.49,198.08,-37.03,4.14,0,38.878
2026-06-08 11:40:00,0.92,477.4,108339,3.0,15,8,-2.72,-0.75,-2.83,195.39,-45.07,3.99,0,38.764
2026-06-08 11:41:00,0.8300000000000001,476.3,107399,3.0,15,8,-3.16,-1.82,-1.96,209.95,-28.26,4.14,0,38.903
2026-06-08 11:42:00,0.72,477.7,118190,3.0,15,8,-3.73,-0.57,-1.94,188.68,-27.22,4.25,0,39.027
2026-06-08 11:43:00,0.85,471.7,111472,3.0,15,8,-3.73,-0.57,-1.94,188.68,-27.22,4.25,0,38.967
2026-06-08 11:45:00,0.91,464.5,121238,3.0,15,8,-3.81,-1.05,-1.62,195.37,-22.32,4.28,0,38.925
2026-06-08 11:46:00,1.08,464.8,113060,3.0,15,8,-3.81,-1.05,-1.62,195.37,-22.32,4.28,0,38.928
2026-06-08 11:47:00,1.0,468.2,118397,3.0,15,8,-3.81,-1.05,-1.62,195.37,-22.32,4.28,0,38.962
2026-06-08 11:48:00,0.96,470.8,129332,3.0,15,8,-3.81,-1.05,-1.62,195.37,-22.32,4.28,0,38.988
2026-06-08 11:49:00,1.05,468.8,121931,3.0,15,8,-3.81,-1.05,-1.62,195.37,-22.32,4.28,0,38.968
2026-06-08 11:50:00,0.98,468.6,106735,3.0,15,8,-3.81,-1.05,-1.62,195.37,-22.32,4.28,0,38.966
2026-06-08 11:51:00,1.01,472.6,103691,3.0,15,8,-3.81,-1.05,-1.62,195.37,-22.32,4.28,0,39.006
2026-06-08 11:52:00,1.13,469.5,102757,3.0,15,8,-3.81,-1.05,-1.62,195.37,-22.32,4.28,0,38.975
2026-06-08 11:53:00,1.11,465.9,103705,3.0,15,8,-2.38,-0.99,-3.1,202.61,-50.3,4.03,0,38.689
2026-06-08 11:54:00,1.29,459.9,88366,3.0,15,8,-2.38,-0.99,-3.1,202.61,-50.3,4.03,0,38.629000000000005
2026-06-08 11:55:00,1.29,463.9,87983,3.0,15,8,-2.38,-0.99,-3.1,202.61,-50.3,4.03,0,38.669
2026-06-08 11:56:00,0.93,464.0,102910,3.0,15,8,-2.38,-0.99,-3.1,202.61,-50.3,4.03,0,38.67
2026-06-08 11:57:00,0.9500000000000001,465.9,111810,3.0,15,8,-2.38,-0.99,-3.1,202.61,-50.3,4.03,0,38.689
2026-06-08 11:58:00,1.04,467.8,111347,3.0,15,8,-2.38,-0.99,-3.1,202.61,-50.3,4.03,0,38.708
2026-06-08 11:59:00,0.8300000000000001,486.8,78155,3.0,15,8,-2.38,-0.99,-3.1,202.61,-50.3,4.03,0,38.898
2026-06-08 12:04:00,0.78,472.6,122942,3.0,15,8,-3.12,-1.61,-2.15,207.29,-31.46,4.12,0,38.846
2026-06-08 12:05:00,0.76,472.8,119840,3.0,15,8,-3.05,-1.68,-2.28,208.88,-33.25,4.16,0,38.888000000000005
2026-06-08 12:06:00,0.7000000000000001,472.9,107229,3.0,15,8,-3.05,-1.75,-2.18,209.87,-31.86,4.14,0,38.869
2026-06-08 12:07:00,0.6900000000000001,472.7,91117,3.0,15,8,-2.94,-1.78,-2.33,211.22,-34.08,4.16,0,38.887
2026-06-08 12:08:00,0.78,473.0,92632,3.0,15,8,-3.14,-1.48,-2.23,205.14,-32.64,4.13,0,38.86000000000001
2026-06-08 12:09:00,0.93,472.9,107301,3.0,15,8,-3.13,-1.32,-2.14,202.89,-32.25,4.02,0,38.748999999999995
2026-06-08 12:10:00,0.92,472.4,117900,3.0,15,8,-3.17,-1.28,-2.19,202.06,-32.57,4.06,0,38.784000000000006
2026-06-08 12:11:00,0.88,476.0,94358,3.0,15,8,-3.45,-1.18,-1.87,198.88,-27.16,4.1,0,38.86
2026-06-08 12:12:00,0.86,471.0,113856,3.0,15,8,-0.37,-1.23,-3.27,253.15,-68.49,3.51,0,38.22
2026-06-08 12:13:00,0.73,499.6,53773,3.0,15,8,-0.37,-1.23,-3.27,253.15,-68.49,3.51,0,38.506
2026-06-08 12:15:00,1.21,457.4,103901,3.0,15,8,-3.06,-1.55,-2.19,206.87,-32.56,4.08,0,38.653999999999996
2026-06-08 12:16:00,0.96,463.4,81912,3.0,15,8,-3.12,-1.68,-2.04,208.26,-29.93,4.09,0,38.724000000000004
2026-06-08 12:17:00,0.8200000000000001,467.2,87520,3.0,15,8,-2.91,-1.73,-2.03,210.71,-30.96,3.94,0,38.611999999999995
2026-06-08 12:18:00,0.78,468.0,95441,3.0,15,8,-3.11,-1.58,-1.9,206.96,-28.55,3.97,0,38.65
2026-06-08 12:19:00,0.89,465.4,92021,3.0,15,8,-3.25,-1.64,-1.49,206.74,-22.25,3.93,0,38.583999999999996
2026-06-08 12:20:00,0.97,465.5,89406,3.0,15,8,-3.47,-1.67,-1.19,205.72,-17.21,4.03,0,38.685
2026-06-08 12:21:00,0.9400000000000001,467.5,90356,3.0,15,8,-3.65,-1.57,-0.76,203.29,-10.78,4.04,0,38.714999999999996
2026-06-08 12:22:00,0.9500000000000001,466.9,89354,3.0,15,8,-3.79,-1.6,-0.5,202.88,-6.88,4.15,0,38.818999999999996
2026-06-08 12:23:00,0.96,466.8,88563,3.0,15,8,-3.77,-1.68,-0.61,204.02,-8.38,4.18,0,38.848
2026-06-08 12:24:00,0.92,467.6,88767,3.0,15,8,-3.71,-1.48,-1.12,201.73,-15.71,4.15,0,38.826
2026-06-08 12:25:00,0.92,468.3,86803,3.0,15,8,-3.57,-1.47,-1.18,202.39,-17.02,4.03,0,38.713
2026-06-08 12:26:00,1.0,466.2,87508,3.0,15,8,-3.64,-1.63,-0.71,204.04,-10.09,4.05,0,38.711999999999996
2026-06-08 12:27:00,0.96,468.3,85903,3.0,15,8,-3.78,-1.47,-0.28,201.28,-3.93,4.07,0,38.753
2026-06-08 12:28:00,1.07,464.6,82044,3.0,15,8,-3.78,-1.4,-0.6,200.35,-8.47,4.08,0,38.726
2026-06-08 12:30:00,0.92,464.0,75185,3.0,15,8,-3.24,-1.52,-1.88,205.17,-27.64,4.04,0,38.68
2026-06-08 12:31:00,0.92,465.1,68886,3.0,15,8,-3.61,-1.66,-1.44,204.75,-19.91,4.22,0,38.870999999999995
2026-06-08 12:32:00,0.79,467.0,85782,3.0,15,8,-3.76,-1.62,-1.22,203.34,-16.65,4.27,0,38.94
2026-06-08 12:33:00,0.86,465.1,85578,3.0,15,8,-3.89,-1.5,-1.02,201.09,-13.75,4.3,0,38.95099999999999
2026-06-08 12:34:00,0.9,464.0,85291,3.0,15,8,-3.84,-1.51,-1.0,201.46,-13.56,4.25,0,38.89
2026-06-08 12:37:00,1.18,461.4,69295,3.0,15,8,-3.77,-1.27,-1.26,198.59,-17.51,4.18,0,38.794
2026-06-08 12:38:00,1.07,461.9,76300,3.0,15,8,-3.85,-1.13,-1.33,196.33,-18.3,4.23,0,38.849000000000004
2026-06-08 12:39:00,0.91,462.8,86155,3.0,15,8,-3.77,-1.03,-1.49,195.33,-20.81,4.18,0,38.808
2026-06-08 12:40:00,0.97,462.6,77467,3.0,15,8,-3.9,-1.21,-1.23,197.25,-16.83,4.26,0,38.885999999999996
2026-06-08 12:41:00,0.92,461.4,76022,3.0,15,8,-3.97,-1.36,-0.93,198.92,-12.57,4.3,0,38.913999999999994
2026-06-08 12:42:00,1.1,463.1,82879,3.0,15,8,-3.88,-1.28,-0.87,198.3,-11.97,4.18,0,38.811
2026-06-08 12:43:00,0.79,511.0,93186,3.0,15,8,-3.52,-1.69,-1.37,205.64,-19.37,4.14,0,39.25
2026-06-08 12:44:00,0.79,470.3,121140,3.0,15,8,-3.42,-1.83,-1.32,208.12,-18.88,4.09,0,38.793000000000006
2026-06-08 12:45:00,0.74,463.8,95579,3.0,15,8,-3.63,-1.36,-1.32,200.51,-18.76,4.09,0,38.727999999999994
2026-06-08 12:46:00,0.91,464.9,94342,3.0,15,8,-3.58,-1.84,-1.03,207.15,-14.41,4.16,0,38.809
2026-06-08 12:47:00,0.9500000000000001,463.2,109754,3.0,15,8,-3.58,-1.77,-1.06,206.27,-14.82,4.13,0,38.762
2026-06-08 12:48:00,0.8200000000000001,462.7,90628,3.0,15,8,-3.62,-1.31,-1.34,199.94,-19.23,4.07,0,38.697
2026-06-08 12:49:00,0.97,459.2,74307,3.0,15,8,-3.79,-1.06,-1.24,195.63,-17.41,4.13,0,38.722
2026-06-08 12:50:00,1.01,457.7,65245,3.0,15,8,-3.8,-1.22,-1.29,197.79,-17.86,4.19,0,38.766999999999996
2026-06-08 12:51:00,0.9400000000000001,460.1,75131,3.0,15,8,-3.82,-1.23,-1.29,197.89,-17.85,4.22,0,38.821
2026-06-08 12:52:00,0.9400000000000001,461.1,80124,3.0,15,8,-3.71,-1.39,-1.26,200.58,-17.67,4.15,0,38.761
2026-06-08 12:53:00,1.01,459.6,74869,3.0,15,8,-3.87,-1.09,-0.96,195.71,-13.49,4.13,0,38.726000000000006
2026-06-08 12:54:00,1.0,457.0,65789,3.0,15,8,-3.89,-1.13,-1.01,196.19,-13.97,4.17,0,38.74
2026-06-08 12:55:00,0.92,455.3,54938,3.0,15,8,-3.84,-1.12,-1.05,196.29,-14.74,4.14,0,38.693
2026-06-08 12:56:00,0.96,460.9,80623,3.0,15,8,-3.59,-0.9,-1.71,194.09,-24.8,4.08,0,38.689
2026-06-08 12:57:00,0.89,465.0,97519,3.0,15,8,-3.59,-0.9,-1.71,194.09,-24.8,4.08,0,38.73
2026-06-08 12:59:00,0.99,511.0,93186,3.0,15,8,-3.18,0.28,-2.4,174.98,-36.97,4.0,0,39.11
2026-06-08 13:00:00,0.99,469.5,82695,3.0,15,8,-3.37,0.4,-2.32,173.18,-34.31,4.11,0,38.805
2026-06-08 13:01:00,1.18,466.5,66588,3.0,15,8,-3.36,-0.25,-2.27,184.19,-34.01,4.07,0,38.735
2026-06-08 13:02:00,0.9,467.2,83481,3.0,15,8,-3.27,-1.04,-2.18,197.62,-32.43,4.06,0,38.732
2026-06-08 13:03:00,0.88,462.6,74752,3.0,15,8,-3.53,-0.79,-1.98,192.62,-28.73,4.12,0,38.745999999999995
2026-06-08 13:04:00,0.87,463.4,73875,3.0,15,8,-3.47,-0.82,-2.17,193.36,-31.35,4.18,0,38.814
2026-06-08 13:05:00,0.89,463.8,78775,3.0,15,8,-3.45,-0.95,-2.18,195.41,-31.39,4.19,0,38.827999999999996
2026-06-08 13:06:00,0.78,469.2,83724,3.0,15,8,-3.08,-0.97,-2.62,197.43,-39.04,4.16,0,38.852000000000004
2026-06-08 13:07:00,0.73,471.8,100246,3.0,15,8,-3.37,-0.54,-2.37,189.19,-34.84,4.16,0,38.878
2026-06-08 13:08:00,0.74,471.1,112276,3.0,15,8,-3.55,-0.51,-2.19,188.15,-31.46,4.2,0,38.911
2026-06-08 13:10:00,1.09,465.4,80492,3.0,15,8,-3.39,-0.88,-2.16,194.55,-31.65,4.12,0,38.773999999999994
2026-06-08 13:11:00,1.03,465.3,79835,3.0,15,8,-3.63,-1.36,-1.54,200.5,-21.64,4.17,0,38.823
